Part Number|Die No.|Sequence No.|Inventory Location|Stock Date|Cost/Fact|Cost Purchase|Box Unit
000000007137155180||41D21155J|D02-06B01|20240419|0.03768|1000.000|3000.000
000000000071450257||41B19475J|D01-08A02|20240218|0.1158|1000.000|5000.000
000000000071450257||41E05453J|D01-08A02|20240504|0.1158|1000.000|5000.000
000000007172621860||41K34443J|D01-06C02|20241130|0.38461|1000.000|1000.000
000000007172621860||51A20111J|D01-06C02|20250119|0.38461|1000.000|1000.000
000000007172621860||51A20112J|D01-06C02|20250119|0.38461|1000.000|1000.000
000000007172621860||51A20113J|D01-06C02|20250119|0.38461|1000.000|1000.000
000000007172621860||51A20114J|D01-06C02|20250119|0.38461|1000.000|1000.000
000000007172621860||51A20115J|D01-06C02|20250119|0.38461|1000.000|1000.000
000000007172621860||51A20116J|D01-06C02|20250119|0.38461|1000.000|1000.000
000000007172621860||51A20117J|D01-06C02|20250119|0.38461|1000.000|1000.000
000000007172621860||51A20118J|D01-06C02|20250119|0.38461|1000.000|1000.000
000000007172621860||51A20119J|D01-06C02|20250119|0.38461|1000.000|1000.000
000000007172621860||51A31694J|D01-06C02|20250126|0.38461|1000.000|1000.000
000000007172621860||51A31695J|D01-06C02|20250126|0.38461|1000.000|1000.000
000000007172621860||51A31698J|D01-06C02|20250126|0.38461|1000.000|1000.000
000000007172621860||51A31701J|D01-06C02|20250126|0.38461|1000.000|1000.000
000000007172621860||51A31703J|D01-06C02|20250126|0.38461|1000.000|1000.000
000000007172621860||51B09499J|D01-06C02|20250210|0.38461|1000.000|1000.000
000000007172621860||51B09500J|D01-06C02|20250210|0.38461|1000.000|1000.000
000000007172621860||51B09501J|D01-06C02|20250210|0.38461|1000.000|1000.000
000000007172621860||51A31697J|D01-06C02|20250126|0.38461|1000.000|1000.000
Y00000177||91L08193J|B02-01B02|20191208|3.8226|1000.000|25.000
Y00000177||91L08194J|B02-01B02|20191208|3.8226|1000.000|25.000
Y00000222||41B11521J|B02-07B01|20240210|10.87|1000.000|25.000
Y00000222||41B11510J|B02-07B01|20240210|10.87|1000.000|25.000
M510018230||41I36596J|B02-21A01|20240930|4.51|1000.000|25.000
000000007158418150||41D28785J|D02-05A01|20240426|0.04006|1000.000|2000.000
000000007137926530||51D05300J|D03-01C01|20250403|0.42679|1000.000|1000.000
000000007137271950||31A08883J|D02-06B01|20230107|0.5056|1000.000|1000.000
000000007137271950||31A08890J|D02-06B01|20230107|0.5056|1000.000|1000.000
000000007137271950||31A08892J|D02-06B01|20230107|0.5056|1000.000|1000.000
000000007137271950||31A08896J|D02-06B01|20230107|0.5056|1000.000|1000.000
000000007137271950||31A08899J|D02-06B01|20230107|0.5056|1000.000|1000.000
000000007137271950||31A20933J|D02-06B01|20230120|0.5056|1000.000|1000.000
000000007137271950||31A20934J|D02-06B01|20230120|0.5056|1000.000|1000.000
000000007137271950||31A20935J|D02-06B01|20230120|0.5056|1000.000|1000.000
000000007137271950||31A20936J|D02-06B01|20230120|0.5056|1000.000|1000.000
000000007137271950||31A20937J|D02-06B01|20230120|0.5056|1000.000|1000.000
000000007137271950||31A20938J|D02-06B01|20230120|0.5056|1000.000|1000.000
000000007137271950||31A20939J|D02-06B01|20230120|0.5056|1000.000|1000.000
000000007137271950||31A20940J|D02-06B01|20230120|0.5056|1000.000|1000.000
000000007137271950||31A20941J|D02-06B01|20230120|0.5056|1000.000|1000.000
000000007137271950||31A20942J|D02-06B01|20230120|0.5056|1000.000|1000.000
000000000071579465||31G09910J|D02-06B01|20230708|0.0098|1000.000|1000.000
000000000071579465||31G09916J|D02-06B01|20230708|0.0098|1000.000|1000.000
000000000071579465||31G09929J|D02-06B01|20230708|0.0098|1000.000|1000.000
000000000071579465||31G09931J|D02-06B01|20230708|0.0098|1000.000|1000.000
000000000071579465||31G09953J|D02-06B01|20230708|0.0098|1000.000|1000.000
000000000071579465||31G09960J|D02-06B01|20230708|0.0098|1000.000|1000.000
000000000071579465||31K51464J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51465J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51466J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51467J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51468J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51469J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51470J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51471J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51472J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51473J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51474J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51475J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51476J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51477J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51478J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51479J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51480J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51481J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51482J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51484J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51485J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51486J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51487J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51488J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51489J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51490J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51491J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51492J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51493J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51495J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51496J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51497J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51498J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51499J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51500J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51501J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51502J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51503J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51504J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51505J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51506J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51507J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51508J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51509J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51510J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51511J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51512J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51513J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51514J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51515J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51516J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51517J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51518J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51519J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51520J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51521J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51522J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579465||31K51523J|D02-06B01|20231129|0.0098|1000.000|1000.000
000000000071579477||41A27690J|D02-06B01|20240116|0.00894|1000.000|1000.000
000000000071579477||41A27693J|D02-06B01|20240116|0.00894|1000.000|1000.000
000000000071579477||41A27702J|D02-06B01|20240116|0.00894|1000.000|1000.000
Y00000403||41K25859J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25860J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25861J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25862J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25863J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25864J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25865J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25866J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25867J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25868J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25869J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25870J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25871J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25872J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25873J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25874J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25875J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25876J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25878J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25880J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25881J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25882J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25883J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25885J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25886J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25887J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25888J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25889J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25890J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41K25891J|B03-14A01|20241125|4.84|1000.000|25.000
Y00000403||41L11659J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11660J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11661J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11662J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11663J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11664J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11665J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11666J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11667J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11668J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11669J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11670J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11671J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11672J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11673J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11674J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11675J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11676J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11677J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11678J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11679J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11680J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11681J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11682J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11683J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11684J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11685J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11686J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11687J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11688J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11689J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11690J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11691J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11692J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11693J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11694J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11695J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11696J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11697J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000403||41L11698J|B03-15A02|20241213|4.84|1000.000|25.000
Y00000224||41F16453J|B03-16A01|20240613|11|1000.000|25.000
Y00000224||41F16454J|B03-16A01|20240613|11|1000.000|25.000
Y00000224||41F16455J|B03-16A01|20240613|11|1000.000|25.000
Y00000224||41F16456J|B03-16A01|20240613|11|1000.000|25.000
Y00000224||41F16457J|B03-16A01|20240613|11|1000.000|25.000
Y00000224||41F16459J|B03-16A01|20240613|11|1000.000|25.000
Y00000224||41F16460J|B03-16A01|20240613|11|1000.000|25.000
Y00000224||41F16461J|B03-16A01|20240613|11|1000.000|25.000
Y00000224||41F16462J|B03-16A01|20240613|11|1000.000|25.000
Y00000224||41F16464J|B03-16A01|20240613|11|1000.000|25.000
Y00000224||41F16465J|B03-16A01|20240613|11|1000.000|25.000
Y00000224||41F16468J|B03-16A01|20240613|11|1000.000|25.000
Y00000224||41F16470J|B03-16A01|20240613|11|1000.000|25.000
Y00000224||41F16471J|B03-16A01|20240613|11|1000.000|25.000
Y00000224||41F16472J|B03-16A01|20240613|11|1000.000|25.000
Y00000224||41F16473J|B03-16A01|20240613|11|1000.000|25.000
Y00000224||41F16474J|B03-16A01|20240613|11|1000.000|25.000
Y00000224||41F16475J|B03-16A01|20240613|11|1000.000|25.000
Y00000224||41F16476J|B03-16A01|20240613|11|1000.000|25.000
Y00000224||41F16469J|B03-16A01|20240613|11|1000.000|25.000
Y00000224||21H01058J|B03-16A01|20220802|11|1000.000|25.000
Y00000403||41L11699J|B03-21D01|20241213|4.84|1000.000|25.000
Y00000403||41L11700J|B03-21D01|20241213|4.84|1000.000|25.000
Y00000403||41L11701J|B03-21D01|20241213|4.84|1000.000|25.000
Y00000403||41L11702J|B03-21D01|20241213|4.84|1000.000|25.000
Y00000403||41L11703J|B03-21D01|20241213|4.84|1000.000|25.000
Y00000403||41L11704J|B03-21D01|20241213|4.84|1000.000|25.000
Y00000403||41L11705J|B03-21D01|20241213|4.84|1000.000|25.000
Y00000403||41L11706J|B03-21D01|20241213|4.84|1000.000|25.000
Y00000228||51C03007J|B03-01A01|20250305|11.82|1000.000|25.000
Y00000228||51C03010J|B03-01A01|20250305|11.82|1000.000|25.000
Y00000228||51C03013J|B03-01A01|20250305|11.82|1000.000|25.000
Y00000228||51C03011J|B03-01A01|20250305|11.82|1000.000|25.000
Y00000087||51D06948J|B02-01B01|20250405|40.58|1000.000|1.000
Y00000087||51D06949J|B02-01B01|20250405|40.58|1000.000|1.000
Y00000087||51D06952J|B02-01B01|20250405|40.58|1000.000|1.000
Y00000087||51D06953J|B02-01B01|20250405|40.58|1000.000|1.000
Y00000087||51D06954J|B02-01B01|20250405|40.58|1000.000|1.000
Y00000087||51D06955J|B02-01B01|20250405|40.58|1000.000|1.000
Y00000310||41A34076J|B02-01B01|20240119|30.21|1000.000|1.000
000000007137279150||91C21133J|D02-06A01|20190323|0.04078|1000.000|2500.000
000000007137279150||91C21141J|D02-06A01|20190323|0.04078|1000.000|2500.000
000000007137279150||91C21147J|D02-06A01|20190323|0.04078|1000.000|2500.000
000000007137279150||91C21148J|D02-06A01|20190323|0.04078|1000.000|2500.000
000000007137279150||91C21155J|D02-06A01|20190323|0.04078|1000.000|2500.000
000000007137279150||91C21161J|D02-06A01|20190323|0.04078|1000.000|2500.000
000000007137279150||91C21165J|D02-06A01|20190323|0.04078|1000.000|2500.000
000000007137279150||91C21167J|D02-06A01|20190323|0.04078|1000.000|2500.000
000000007137279150||91C21168J|D02-06A01|20190323|0.04078|1000.000|2500.000
000000007137279150||91C21170J|D02-06A01|20190323|0.04078|1000.000|2500.000
000000007137279150||91C21173J|D02-06A01|20190323|0.04078|1000.000|2500.000
000000007137279150||91C21253J|D02-06A01|20190323|0.04078|1000.000|2500.000
000000007137279150||91C21260J|D02-06A01|20190323|0.04078|1000.000|2500.000
000000007137279150||91C21261J|D02-06A01|20190323|0.04078|1000.000|2500.000
000000007137279150||91G05895J|D02-06A01|20190704|0.04078|1000.000|2500.000
000000007137279150||91G05896J|D02-06A01|20190704|0.04078|1000.000|2500.000
000000007137279150||91G05897J|D02-06A01|20190704|0.04078|1000.000|2500.000
000000007185929602||51B24980J|D02-02A01|20250222|1.42679|1000.000|160.000
000000007185929602||51B24982J|D02-02A01|20250222|1.42679|1000.000|160.000
000000007185929602||51B24983J|D02-02A01|20250222|1.42679|1000.000|160.000
000000007185929602||51B24990J|D02-02A01|20250222|1.42679|1000.000|160.000
000000007185929602||51B24992J|D02-02A01|20250222|1.42679|1000.000|160.000
000000007185929602||51B24996J|D02-02A01|20250222|1.42679|1000.000|160.000
000000007185929602||51B24997J|D02-02A01|20250222|1.42679|1000.000|160.000
000000007185929602||51B24998J|D02-02A01|20250222|1.42679|1000.000|160.000
000000007185929602||51B25000J|D02-02A01|20250222|1.42679|1000.000|160.000
000000007185929602||51B25002J|D02-02A01|20250222|1.42679|1000.000|160.000
000000007185929602||51B25006J|D02-02A01|20250222|1.42679|1000.000|160.000
000000007185929602||51B25008J|D02-02A01|20250222|1.42679|1000.000|160.000
000000007185929602||51B25019J|D02-02A01|20250222|1.42679|1000.000|160.000
000000007185929602||51B25023J|D02-02A01|20250222|1.42679|1000.000|160.000
000000007185929602||51B25025J|D02-02A01|20250222|1.42679|1000.000|160.000
000000007185929602||51B25026J|D02-02A01|20250222|1.42679|1000.000|160.000
000000007185929602||51B25027J|D02-02A01|20250222|1.42679|1000.000|160.000
715131210W||91E25453J|D03-01C01|20190523|0.03704|1000.000|4000.000
000000000071517054||31L31567J|D01-08A01|20231220|0.13479|1000.000|4000.000
000000000071517054||31L31569J|D01-08A01|20231220|0.13479|1000.000|4000.000
000000000071517054||41A26066J|D01-08A01|20240113|0.13479|1000.000|4000.000
000000000071517054||41A26069J|D01-08A01|20240113|0.13479|1000.000|4000.000
000000000071517054||41A26070J|D01-08A01|20240113|0.13479|1000.000|4000.000
000000007137279150||91C21166J|D02-06B01|20190323|0.04078|1000.000|2500.000
000000007137270680||11I23511J|D02-04B01|20210927|0.0788|1000.000|4000.000
000000007137260360||41B20126J|D02-06A02|20240219|0.07073|1000.000|500.000
000000007137260360||41B20138J|D02-06A02|20240219|0.07073|1000.000|500.000
000000007137260360||41B20142J|D02-06A02|20240219|0.07073|1000.000|500.000
000000007137260360||41B20162J|D02-06A02|20240219|0.07073|1000.000|500.000
000000007137260360||41B20166J|D02-06A02|20240219|0.07073|1000.000|500.000
000000007137260360||41B20178J|D02-06A02|20240219|0.07073|1000.000|500.000
000000007137260360||41B20181J|D02-06A02|20240219|0.07073|1000.000|500.000
000000007298954930|HAM01-HTTAUT|5L148129A|C0039|20250304|0.21852|10000.000|624.000
000000007137260760||31K34308J|D02-01C02|20231117|0.08887|1000.000|6000.000
000000007298954930|HAM01-HTTAUT|5L154606A|FG505|20250307|0.21852|10000.000|624.000
000000007298954930|HAM01-HTTAUT|5L154073A|FG507|20250306|0.21852|10000.000|624.000
Y00000350||40316092J|B02-11D01|20141112|7.21|1000.000|3.000
Y00000350||40316100J|B02-11D01|20141112|7.21|1000.000|3.000
Y00000350||40316101J|B02-11D01|20141112|7.21|1000.000|3.000
Y00000350||40316144J|B02-11D01|20141112|7.21|1000.000|3.000
Y00000350||40316145J|B02-11D01|20141112|7.21|1000.000|3.000
Y00000350||40316146J|B02-11D01|20141112|7.21|1000.000|3.000
Y00000350||40316147J|B02-11D01|20141112|7.21|1000.000|3.000
Y00000350||40316150J|B02-11D01|20141112|7.21|1000.000|3.000
Y00000350||40316180J|B02-11D01|20141112|7.21|1000.000|3.000
Y00000350||40316181J|B02-11D01|20141112|7.21|1000.000|3.000
Y00000350||40316182J|B02-11D01|20141112|7.21|1000.000|3.000
Y00000350||40316183J|B02-11D01|20141112|7.21|1000.000|3.000
Y00000350||40316208J|B02-11D01|20141112|7.21|1000.000|3.000
Y00000350||40316209J|B02-11D01|20141112|7.21|1000.000|3.000
Y00000350||40316210J|B02-11D01|20141112|7.21|1000.000|3.000
Y00000350||40316211J|B02-11D01|20141112|7.21|1000.000|3.000
Y00000350||40316212J|B02-11D01|20141112|7.21|1000.000|3.000
Y00000350||40316213J|B02-11D01|20141112|7.21|1000.000|3.000
Y00000350||40316214J|B02-11D01|20141112|7.21|1000.000|3.000
Y00000350||40316215J|B02-11D01|20141112|7.21|1000.000|3.000
