Inventory|Location|Box Unit|Part No.|Date|Dept
999|LOST&FOUND|192.000|000000000071773005|20260121|E
999|LOST&FOUND|192.000|000000000071773005|20260121|E
999|LOST&FOUND|192.000|000000000071773005|20260128|E
999|LOST&FOUND|192.000|000000000071773005|20260115|E
999|LOST&FOUND|80.000|S0071741048|20251212|E
999|LOST&FOUND|200.000|000000007182374040|20260124|E
999|LOST&FOUND|200.000|000000007182374040|20260126|E
999|LOST&FOUND|250.000|S7173553430|20260130|E
999|LOST&FOUND|520.000|000000007189723840|20260129|E
999|LOST&FOUND|408.000|000000007183557010|20260127|E
999|LOST&FOUND|300.000|000000000071588593|20251223|E
999|LOST&FOUND|284.000|000000000071721025|20260121|E
999|LOST&FOUND|284.000|000000000071721025|20260127|E
999|LOST&FOUND|284.000|000000000071721025|20260121|E
999|LOST&FOUND|400.000|000000007187357710|20260124|E
999|LOST&FOUND|700.000|000000000071720335|20260124|E
999|LOST&FOUND|700.000|000000000071720335|20260122|E
999|LOST&FOUND|300.000|000000007186677930|20260125|E
999|LOST&FOUND|544.000|000000007183374040|20260123|E
999|LOST&FOUND|300.000|000000007186986010|20260127|E
999|LOST&FOUND|504.000|000000007198333940|20260125|E
999|LOST&FOUND|252.000|000000000071733830|20260128|E
999|LOST&FOUND|252.000|000000000071733830|20260117|E
999|LOST&FOUND|264.000|000000007183321430|20260130|E
999|LOST&FOUND|800.000|000000000071721795|20260127|E
999|LOST&FOUND|800.000|000000000071721795|20260128|E
999|LOST&FOUND|240.000|000000007187199030|20260131|E
999|LOST&FOUND|240.000|000000007187199030|20260125|E
999|LOST&FOUND|240.000|000000007187199030|20260127|E
999|LOST&FOUND|1008.000|000000000071584217|20260130|E
999|LOST&FOUND|240.000|000000007187199030|20260125|E
999|LOST&FOUND|240.000|000000007187199030|20260126|E
999|LOST&FOUND|400.000|000000007187357710|20260122|E
999|LOST&FOUND|400.000|000000007187357710|20260123|E
999|LOST&FOUND|400.000|000000007187357710|20260118|E
999|LOST&FOUND|864.000|000000007158597450|20260130|E
999|LOST&FOUND|400.000|000000007182644340|20260126|E
999|LOST&FOUND|400.000|000000007187357710|20260116|E
999|LOST&FOUND|1296.000|000000000071720241|20260117|E
999|LOST&FOUND|1296.000|000000000071720241|20260129|E
999|LOST&FOUND|1296.000|000000000071720241|20260130|E
999|LOST&FOUND|1296.000|000000000071720241|20260129|E
999|LOST&FOUND|408.000|000000007189551930|20260114|E
999|LOST&FOUND|640.000|000000007189763040|20260129|E
999|LOST&FOUND|336.000|000000007183310810|20260130|E
999|LOST&FOUND|336.000|000000007183310810|20260130|E
999|LOST&FOUND|336.000|000000007183310810|20260130|E
999|LOST&FOUND|336.000|000000007183310810|20260130|E
999|LOST&FOUND|336.000|000000007183310810|20260130|E
999|LOST&FOUND|336.000|000000007183310810|20260131|E
999|LOST&FOUND|336.000|000000007183310810|20260131|E
999|LOST&FOUND|336.000|000000007183310810|20260131|E
999|LOST&FOUND|336.000|000000007183310810|20260131|E
999|LOST&FOUND|336.000|000000007183310810|20260131|E
999|LOST&FOUND|800.000|000000007182344040|20260121|E
999|LOST&FOUND|2256.000|000000000071838349|20260126|E
999|LOST&FOUND|704.000|000000007158808850|20260106|E
999|LOST&FOUND|4200.000|000000007172095550|20260128|E
999|LOST&FOUND|4200.000|000000007172095550|20260128|E
999|LOST&FOUND|390.000|000000007173455630|20250921|E
999|LOST&FOUND|348.000|000000000071587175|20241112|E
999|LOST&FOUND|200.000|000000007189719330|20251008|E
999|LOST&FOUND|150.000|000000007189792830|20260122|E
999|LOST&FOUND|1440.000|000000007186391530|20260124|E
999|LOST&FOUND|3200.000|000000000071585988|20260112|E
999|LOST&FOUND|800.000|000000007188366540|20260119|E
999|LOST&FOUND|1392.000|000000000071720348|20260121|E
999|LOST&FOUND|784.000|000000007172187950|20251113|E
999|LOST&FOUND|720.000|000000000071720737|20250704|E
999|LOST&FOUND|720.000|000000000071720737|20250603|E
999|LOST&FOUND|720.000|000000000071720737|20250904|E
999|LOST&FOUND|720.000|000000000071720737|20260113|E
999|LOST&FOUND|720.000|000000000071720737|20260119|E
999|LOST&FOUND|720.000|000000000071720737|20260121|E
999|LOST&FOUND|720.000|000000000071720737|20260123|E
999|LOST&FOUND|720.000|000000000071720737|20250704|E
999|LOST&FOUND|6480.000|000000000071586190|20260110|E
999|LOST&FOUND|1032.000|000000007183344140|20260117|E
999|LOST&FOUND|100.000|000000007198491330|20260122|E
999|LOST&FOUND|2400.000|000000000071585766|20260123|E
999|LOST&FOUND|2400.000|000000000071720937|20260127|E
999|LOST&FOUND|1296.000|000000000071720241|20260128|E
999|LOST&FOUND|100.000|000000000071851060|20260131|E
999|LOST&FOUND|100.000|000000000071851060|20260131|E
999|LOST&FOUND|300.000|000000007186677930|20260124|E
917|SORT2|110.000|000000007188819830|20260202|E
917|SORT2|110.000|000000007188819830|20260202|E
917|SORT2|110.000|000000007188819830|20260202|E
917|SORT2|110.000|000000007188819830|20260202|E
917|SORT2|110.000|000000007188819830|20260202|E
917|SORT2|110.000|000000007188819830|20260202|E
917|SORT2|110.000|000000007188819830|20260202|E
917|SORT2|110.000|000000007188819830|20260201|E
917|SORT2|110.000|000000007188819830|20260202|E
917|SORT2|110.000|000000007188819830|20260202|E
917|SORT2|110.000|000000007188819830|20260202|E
917|SORT2|110.000|000000007188819830|20260202|E
917|SORT2|110.000|000000007188819830|20260202|E
917|SORT2|110.000|000000007188819830|20260202|E
917|SORT2|120.000|000000007189820130|20260202|E
917|SORT2|120.000|000000007189820130|20260202|E
917|SORT2|120.000|000000007189820130|20260202|E
917|SORT2|120.000|000000007189820130|20260202|E
917|SORT2|120.000|000000007189820130|20260202|E
917|SORT2|120.000|000000007189820130|20260202|E
917|SORT2|120.000|000000007189820130|20260202|E
917|SORT2|120.000|000000007189820130|20260202|E
917|SORT2|244.000|000000007183557410|20260202|E
917|SORT2|244.000|000000007183557410|20260202|E
917|SORT2|244.000|000000007183557410|20260202|E
917|SORT2|244.000|000000007183557410|20260202|E
917|SORT2|244.000|000000007183557410|20260202|E
917|SORT2|244.000|000000007183557410|20260202|E
917|SORT2|244.000|000000007183557410|20260202|E
917|SORT2|244.000|000000007183557410|20260202|E
917|SORT2|244.000|000000007183557410|20260202|E
917|SORT2|244.000|000000007183557410|20260202|E
917|SORT2|244.000|000000007183557410|20260202|E
917|SORT2|120.000|000000007189820130|20260202|E
917|SORT2|120.000|000000007189820130|20260202|E
917|SORT2|120.000|000000007189820130|20260202|E
917|SORT2|120.000|000000007189820130|20260202|E
917|SORT2|120.000|000000007189820130|20260202|E
917|SORT2|120.000|000000007189820130|20260202|E
917|SORT2|120.000|000000007189820130|20260202|E
917|SORT2|120.000|000000007189820130|20260202|E
917|SORT2|120.000|000000007189820130|20260202|E
917|SORT2|120.000|000000007189820130|20260202|E
917|SORT2|120.000|000000007189820130|20260202|E
917|SORT2|120.000|000000007189820130|20260202|E
917|SORT2|244.000|000000007183557410|20260203|E
917|SORT2|244.000|000000007183557410|20260203|E
917|SORT2|244.000|000000007183557410|20260203|E
917|SORT2|244.000|000000007183557410|20260203|E
917|SORT2|244.000|000000007183557410|20260203|E
917|SORT2|244.000|000000007183557410|20260203|E
917|SORT2|244.000|000000007183557410|20260203|E
917|SORT2|244.000|000000007183557410|20260203|E
917|SORT2|244.000|000000007183557410|20260203|E
917|SORT2|244.000|000000007183557410|20260203|E
917|SORT2|244.000|000000007183557410|20260203|E
917|SORT2|244.000|000000007183557410|20260203|E
917|SORT2|244.000|000000007183557410|20260203|E
917|SORT2|120.000|000000007189820130|20260202|E
917|SORT2|120.000|000000007189820130|20260202|E
917|SORT2|120.000|000000007189820130|20260202|E
917|SORT2|120.000|000000007189820130|20260202|E
917|SORT2|120.000|000000007189820130|20260202|E
917|SORT2|324.000|000000007187919230|20260203|E
917|SORT2|324.000|000000007187919230|20260203|E
917|SORT2|324.000|000000007187919230|20260203|E
917|SORT2|324.000|000000007187919230|20260203|E
917|SORT2|324.000|000000007187919230|20260203|E
917|SORT2|324.000|000000007187919230|20260203|E
917|SORT2|324.000|000000007187919230|20260203|E
917|SORT2|324.000|000000007187919230|20260204|E
917|SORT2|324.000|000000007187919230|20260204|E
917|SORT2|324.000|000000007187919230|20260204|E
917|SORT2|324.000|000000007187919230|20260204|E
917|SORT2|324.000|000000007187919230|20260204|E
917|SORT2|324.000|000000007187919230|20260204|E
917|SORT2|324.000|000000007187919230|20260204|E
917|SORT2|324.000|000000007187919230|20260204|E
917|SORT2|324.000|000000007187919230|20260203|E
917|SORT2|324.000|000000007187919230|20260203|E
917|SORT2|324.000|000000007187919230|20260203|E
917|SORT2|324.000|000000007187919230|20260203|E
917|SORT2|324.000|000000007187919230|20260203|E
917|SORT2|324.000|000000007187919230|20260203|E
917|SORT2|324.000|000000007187919230|20260203|E
917|SORT2|324.000|000000007187919230|20260203|E
917|SORT2|324.000|000000007187919230|20260203|E
917|SORT2|120.000|000000007189820130|20260125|E
2FG|C06-01C15|120.000|000000007198100740|20260201|E
2FG|C06-01C15|120.000|000000007198100740|20260201|E
2FG|C06-01C15|120.000|000000007198100740|20260201|E
2FG|C06-01C15|120.000|000000007198100740|20260201|E
2FG|C06-01C15|120.000|000000007198100740|20260201|E
2FG|C06-01C15|120.000|000000007198100740|20260201|E
2FG|C06-01C15|120.000|000000007198100740|20260201|E
2FG|C06-01C15|120.000|000000007198100740|20260201|E
2FG|C06-01C15|120.000|000000007198100740|20260201|E
2FG|C06-01C15|120.000|000000007198100740|20260201|E
2FG|C06-01C15|120.000|000000007198100740|20260201|E
2FG|C07-A6211|120.000|000000007198482730|20260126|E
2FG|C07-A6211|120.000|000000007198482730|20260126|E
1YC|A03-05B02|120.000|000000007198100130|20260202|E
1YC|A03-05B02|120.000|000000007198100740|20260202|E
3YC|G01-01A54|120.000|000000007185106151|20260130|E
3YC|G01-01A54|120.000|000000007186976240|20260129|E
3YC|G01-01A54|120.000|000000007185106151|20260130|E
901|0007536866|120.000|000000007198100130|20260203|E
901|0007536866|120.000|000000007198100130|20260203|E
901|0007536866|120.000|000000007198100130|20260203|E
901|0007536866|120.000|000000007198100130|20260203|E
901|0007536866|120.000|000000007198100130|20260203|E
901|0007536866|120.000|000000007198100130|20260203|E
901|0007536866|120.000|000000007198100130|20260203|E
3YC|G01-01A55|120.000|000000007189399740|20260129|E
3YC|G01-01A55|120.000|000000007189399740|20260129|E
3YC|G01-01A60|120.000|000000007185106151|20260131|E
3YC|G01-01A60|120.000|000000007185106151|20260131|E
3MR|C0059|120.000|000000007172179730|20251126|E
2FG|C07-A5514|120.000|000000007198482730|20260129|E
3YC|E20-01B03|120.000|000000007189399740|20260203|E
3YC|E20-01B03|120.000|000000007189399740|20260203|E
3YC|E20-01B03|120.000|000000007189399740|20260203|E
3YC|E20-01B03|120.000|000000007189399740|20260203|E
3YC|E20-01B03|120.000|000000007189399740|20260203|E
3YC|E20-01B03|120.000|000000007189399740|20260203|E
3YC|E20-01B03|120.000|000000007189399740|20260203|E
3YC|E20-01B03|120.000|000000007189399740|20260203|E
3YC|E20-01B03|120.000|000000007189399740|20260203|E
3YC|E20-01B03|120.000|000000007189399740|20260203|E
3YC|E20-01B03|120.000|000000007189399740|20260203|E
1YC|A01-02D01|120.000|000000007198482630|20260104|E
1YC|A01-02D01|120.000|000000007198482630|20260104|E
1YC|A01-02D01|120.000|000000007198482630|20260104|E
1YC|A01-02D01|120.000|000000007198482630|20260104|E
1YC|A01-02D01|120.000|000000007198482630|20260104|E
1YC|A01-02D01|120.000|000000007198482630|20260104|E
1YC|A01-02D01|120.000|000000007198482630|20260104|E
1YC|A01-02D01|120.000|000000007198482630|20260104|E
1YC|A01-02D01|120.000|000000007198482630|20260104|E
1YC|A01-02D01|120.000|000000007198482630|20260104|E
1YC|A01-02D01|120.000|000000007198482630|20260104|E
1YC|A01-02D01|120.000|000000007198482630|20260104|E
1YC|A01-02D01|120.000|000000007198482630|20260104|E
1YC|A01-02D01|120.000|000000007198482630|20260104|E
1YC|A01-02D01|120.000|000000007198482630|20260104|E
1YC|A01-02D01|120.000|000000007198482630|20260104|E
1YC|A01-02D01|120.000|000000007198482630|20260104|E
1YC|A01-02D01|120.000|000000007198482630|20260104|E
1YC|A01-02D01|120.000|000000007198482630|20260104|E
3YC|G01-01A25|120.000|000000007187888140|20260202|E
3YC|E07-01A05|120.000|000000007189399530|20260203|E
3YC|E07-01A05|120.000|000000007189399530|20260203|E
3YC|E07-01A05|120.000|000000007189399530|20260203|E
3YC|E07-01A05|120.000|000000007189399530|20260203|E
3YC|E07-01A05|120.000|000000007189399530|20260203|E
3YC|E07-01A05|120.000|000000007189399530|20260203|E
3YC|E07-01A05|120.000|000000007189399530|20260203|E
3YC|E07-01A05|120.000|000000007189399530|20260203|E
3YC|E07-01A05|120.000|000000007189399530|20260203|E
3YC|E07-01A05|120.000|000000007189399530|20260203|E
3YC|E07-01A05|120.000|000000007189399530|20260203|E
3YC|E07-01A05|120.000|000000007189399530|20260203|E
3YC|E07-01A05|120.000|000000007189399530|20260203|E
901|0007536866|120.000|000000007198100130|20260203|E
2FG|C02-01B08|120.000|000000007198482630|20260123|E
2FG|C02-01B08|120.000|000000007198482630|20260123|E
2FG|C02-01B08|120.000|000000007198482630|20260123|E
2FG|C02-01B08|120.000|000000007198482630|20260123|E
2FG|C02-01B08|120.000|000000007198482630|20260123|E
2FG|C02-01B08|120.000|000000007198482630|20260123|E
2FG|C02-01B08|120.000|000000007198482630|20260123|E
2FG|C03-01A10|120.000|000000007198482730|20260203|E
2FG|C03-01A10|120.000|000000007198482730|20260203|E
2FG|C03-01A10|120.000|000000007198482730|20260203|E
2FG|C03-01A10|120.000|000000007198482730|20260203|E
2FG|C03-01A10|120.000|000000007198482730|20260203|E
2FG|C03-01A10|120.000|000000007198482730|20260203|E
REC|REC.DOCK|3000.000|000000000071586992|20251205|E
REC|REC.DOCK|2504.000|000000000071720487|20251205|E
REC|REC.DOCK|96.000|000000007198458830|20251205|E
REC|REC.DOCK|4500.000|000000000071720096|20251205|E
REC|REC.DOCK|4864.000|000000000071720096|20251205|E
REC|REC.DOCK|600.000|000000007182656840|20251205|E
REC|REC.DOCK|1080.000|000000007189459930|20251205|E
REC|REC.DOCK|110.000|000000007188819830|20251205|E
REC|REC.DOCK|2800.000|000000000071585371|20251205|E
REC|REC.DOCK|520.000|000000007183374160|20251205|E
REC|REC.DOCK|600.000|000000000071721437|20251205|E
REC|REC.DOCK|110.000|000000007198100130|20251205|E
REC|REC.DOCK|3440.000|000000000071585981|20251205|E
REC|REC.DOCK|120.000|000000007189820130|20251205|E
REC|REC.DOCK|195.000|000000007173584130|20251205|E
REC|REC.DOCK|195.000|000000007173548530|20251205|E
REC|REC.DOCK|390.000|000000007173737930|20251205|E
REC|REC.DOCK|390.000|000000007173738230|20251205|E
REC|REC.DOCK|195.000|000000007173752330|20251205|E
REC|REC.DOCK|195.000|000000007173668630|20251205|E
REC|REC.DOCK|195.000|000000007173697430|20251205|E
REC|REC.DOCK|390.000|000000007173588630|20251205|E
REC|REC.DOCK|96.000|000000000071851965|20260108|E
REC|REC.DOCK|224.000|000000000071720690|20260123|E
REC|REC.DOCK|224.000|000000000071720690|20260123|E
REC|REC.DOCK|224.000|000000000071720690|20260123|E
REC|REC.DOCK|224.000|000000000071720690|20260123|E
REC|REC.DOCK|224.000|000000000071720690|20260123|E
REC|REC.DOCK|224.000|000000000071720690|20260123|E
REC|REC.DOCK|104.000|000000007158598550|20260123|E
REC|REC.DOCK|1004.000|000000007158598550|20260123|E
REC|REC.DOCK|4304.000|000000007172137550|20260123|E
REC|REC.DOCK|632.000|000000007172168630|20260123|E
REC|REC.DOCK|632.000|000000007172168630|20260123|E
REC|REC.DOCK|632.000|000000007172168630|20260123|E
REC|REC.DOCK|632.000|000000007172168630|20260123|E
REC|REC.DOCK|632.000|000000007172168630|20260123|E
REC|REC.DOCK|800.000|000000007182644940|20260123|E
REC|REC.DOCK|800.000|000000007182644940|20260123|E
REC|REC.DOCK|800.000|000000007182644940|20260123|E
REC|REC.DOCK|800.000|000000007182644940|20260123|E
REC|REC.DOCK|800.000|000000007182644940|20260123|E
REC|REC.DOCK|800.000|000000007182644940|20260123|E
REC|REC.DOCK|800.000|000000007182644940|20260123|E
REC|REC.DOCK|520.000|000000007183374160|20260123|E
REC|REC.DOCK|520.000|000000007183374160|20260123|E
REC|REC.DOCK|640.000|000000007189763040|20260123|E
901|WE-ZONE|720.000|000000007298522230|20260127|E
901|WE-ZONE|720.000|000000007298522230|20260127|E
901|WE-ZONE|480.000|000000007286107630|20260127|E
901|WE-ZONE|672.000|000000007289873730|20260128|E
901|WE-ZONE|648.000|000000007289551930|20260128|E
901|WE-ZONE|560.000|000000007298800130|20260128|E
901|WE-ZONE|623.000|000000007282644940|20260129|E
901|WE-ZONE|768.000|000000007289873730|20260129|E
901|WE-ZONE|1300.000|000000007283656040|20260131|E
901|WE-ZONE|567.000|000000007289551930|20260203|E
901|WE-ZONE|672.000|000000007289873730|20260203|E
901|WE-ZONE|600.000|000000007282646940|20260201|E
901|WE-ZONE|150.000|000000007298577640|20260204|E
901|WE-ZONE|150.000|000000007298577640|20260204|E
901|WE-ZONE|1500.000|000000007282607530|20260203|E
901|WE-ZONE|96.000|000000007298100740|20260204|E
901|WE-ZONE|256.000|000000007289729330|20260129|E
901|WE-ZONE|256.000|000000007289729330|20260203|E
901|WE-ZONE|96.000|000000007298100740|20260204|E
901|WE-ZONE|256.000|000000007289729330|20260203|E
901|WE-ZONE|2000.000|000000007283656040|20260129|E
901|WE-ZONE|96.000|000000007298100130|20260204|E
901|WE-ZONE|96.000|000000007298100130|20260204|E
901|WE-ZONE|96.000|000000007298100740|20260203|E
901|WE-ZONE|256.000|000000007289729330|20260203|E
901|WE-ZONE|256.000|000000007289729330|20260202|E
901|WE-ZONE|96.000|000000007298100740|20260204|E
901|WE-ZONE|96.000|000000007298100740|20260203|E
901|WE-ZONE|960.000|000000000072834578|20260129|E
901|WE-ZONE|96.000|000000007298100130|20260204|E
901|WE-ZONE|96.000|000000007298100130|20260204|E
901|WE-ZONE|96.000|000000007298100130|20260204|E
901|WE-ZONE|96.000|000000007298100130|20260204|E
901|WE-ZONE|96.000|000000007298100740|20260204|E
901|WE-ZONE|96.000|000000007298100130|20260204|E
901|WE-ZONE|720.000|000000007286986010|20260204|E
901|WE-ZONE|800.000|000000007282645840|20260204|E
901|WE-ZONE|450.000|000000007298432930|20260204|E
901|WE-ZONE|1200.000|000000007282644940|20260204|E
901|WE-ZONE|450.000|000000007298432930|20260204|E
901|WE-ZONE|1200.000|000000007282644940|20260204|E
901|WE-ZONE|1200.000|000000000072831556|20260204|E
3WE|F01-01A12|80.000|S0071741047|20260203|E
3WE|F01-01A12|80.000|S0071741047|20260203|E
3WE|F01-01A12|80.000|S0071741047|20260203|E
3WE|F01-01A12|80.000|S0071741047|20260203|E
3WE|F01-01A12|80.000|S0071741047|20260203|E
3WE|F01-01A12|256.000|S0071735418|20260203|E
3WE|F01-01A12|256.000|S0071735418|20260203|E
3WE|F01-01A12|256.000|S0071735418|20260203|E
3WE|F01-01A12|256.000|S0071735418|20260203|E
3WE|F01-01A12|256.000|S0071735418|20260203|E
3WE|F01-01A12|256.000|S0071735418|20260203|E
3WE|F01-01A12|256.000|S0071735418|20260203|E
3WE|F01-01A12|256.000|S0071735418|20260203|E
3WE|F01-01A12|256.000|S0071735418|20260203|E
3WE|F01-01A12|256.000|S0071735418|20260203|E
3WE|F01-01A12|256.000|S0071735418|20260203|E
3WE|F01-01A12|256.000|S0071735418|20260203|E
3WE|F01-01A12|256.000|S0071735418|20260203|E
3WE|F01-01A12|120.000|S0071741436|20260203|E
3WE|F01-01A12|120.000|S0071741436|20260203|E
3WE|F01-01A12|120.000|S0071741436|20260203|E
3WE|F01-01A12|120.000|S0071741436|20260203|E
3M1|ELPASO|3780.000|000000007283454430|20260204|E
3M1|ELPASO|48000.000|000000007173453240|20260204|E
