MATNR|PLWRK|GSMNG|PEDTR|MDV01|KDMAT|GUM|SHIFT
000000007287357910|1815|192808.000|20260302|E3C10027|7287357910|0.00000|2
000000007287574030|1815|6300.000|20260302|E3C03001|7287574030|0.00000|2
000000007287619610|1815|98280.000|20260302|E3C01001|7287619610|0.00000|2
000000007287619710|1815|126000.000|20260302|E3C10015|7287619710|0.00000|2
000000007287752110|1815|4620.000|20260302|E3C02001|7287752110|0.00000|2
000000007287887930|1815|1280.000|20260302|E3C07001|7287887930|0.00000|2
000000007287888140|1815|3520.000|20260302|E3C02001|7287888140|0.00000|2
000000007287888360|1815|1280.000|20260302|E3C07001|7287888360|0.00000|2
000000007287888590|1815|1440.000|20260302|E3C03001|7287888590|0.00000|2
000000007287888690|1815|3520.000|20260302|E3C03001|7287888690|0.00000|2
000000007287904230|1815|2688.000|20260302|E3C01001|7287904230|0.00000|2
000000007287904360|1815|4480.000|20260302|E3C03001|7287904360|0.00000|2
000000007287926610|1815|7776.000|20260302|E3C05001|7287926610|0.00000|2
000000007287935530|1815|33120.000|20260302|E2C13006|7287935530|0.00000|2
000000007287935830|1815|4620.000|20260302|E3C03001|7287935830|0.00000|2
000000007287976240|1815|2250.000|20260302|E3C05001|7287976240|0.00000|2
000000007287981410|1815|55404.000|20260302|E3C03001|7287981410|0.00000|2
000000007288302910|1815|61920.000|20260302|E3C10032|7288302910|0.00000|2
000000007288694130|1815|3584.000|20260302|E3C05001|7288694130|0.00000|2
000000007288694240|1815|1792.000|20260302|E3C05001|68631414AA|0.00000|2
000000007288729530|1815|75300.000|20260302|E2C13008|7288729530|0.00000|2
000000007288740830|1815|2640.000|20260302|E3C06001|7288740830|0.00000|2
000000007288875130|1815|29970.000|20260302|E3C01001|7288875130|0.00000|2
000000007289016330|1815|10368.000|20260302|E3C02001|7289016330|0.00000|2
000000007289289430|1815|6930.000|20260302|E2C15006|7289289430|0.00000|2
000000007289289540|1815|46970.000|20260302|E2C15006|7289289540|0.00000|2
000000007289289790|1815|16940.000|20260302|E2C14001|7289289790|0.00000|2
000000007289366640|1815|5148.000|20260302|E3C04001|7289366640|0.00000|2
000000007289399130|1815|768.000|20260302|E3C04001|7289399130|0.00000|2
000000007289399240|1815|3072.000|20260302|E3C05001|7289399240|0.00000|2
000000007289399380|1815|1536.000|20260302|E3C05001|7289399380|0.00000|2
000000007289399530|1815|3840.000|20260302|E3C05001|7289399530|0.00000|2
000000007289460630|1815|18360.000|20260302|E3C10033|7289460630|0.00000|2
000000007289488630|1815|5390.000|20260302|E2C15007|7289488630|0.00000|2
000000007289506860|1815|154000.000|20260302|E2C15007|13508196|0.00000|2
000000007289547530|1815|24000.000|20260302|E2C14001|7289547530|0.00000|2
000000007289551930|1815|77760.000|20260302|E3C12004|7289551930|0.00000|2
000000007289552040|1815|64800.000|20260302|E3C12004|7289552040|0.00000|2
000000007289656830|1815|21000.000|20260302|E3C10013|7289656830|0.00000|2
000000007289687540|1815|75600.000|20260302|E3C05001|7289687540|0.00000|2
000000007289694330|1815|5720.000|20260302|E3C07001|7289694330|0.00000|2
000000007289694440|1815|5720.000|20260302|E3C07001|7289694440|0.00000|2
000000007289713930|1815|86400.000|20260302|E2C13006|7289713930|0.00000|2
000000007289722440|1815|8580.000|20260302|E3C01001|7289722440|0.00000|2
000000007289723840|1815|24640.000|20260302|E3C12013|7289723840|0.00000|2
000000007289727830|1815|4320.000|20260302|E3C12007|7289727830|0.00000|2
000000007289729330|1815|102400.000|20260302|E2C13013|7289729330|0.00000|2
000000007289740230|1815|10296.000|20260302|E3C04001|7289740230|0.00000|2
000000007289740630|1815|5400.000|20260302|E3C03001|7289740630|0.00000|2
000000007289745940|1815|36400.000|20260302|E3C06001|7289745940|0.00000|2
000000007289763030|1815|35100.000|20260302|E3C12012|7289763030|0.00000|2
000000007289763040|1815|27378.000|20260302|E3C12012|7289763040|0.00000|2
000000007289778240|1815|52668.000|20260302|E3C05001|7289778240|0.00000|2
000000007289873230|1815|23040.000|20260302|E3C03001|7289873230|0.00000|2
000000007289873730|1815|47616.000|20260302|E3C01002|7289873730|0.00000|2
000000007289915240|1815|12798.000|20260302|E3C12012|7289915240|0.00000|2
000000007289915340|1815|42848.000|20260302|E3C12013|7289915340|0.00000|2
000000007289973840|1815|22176.000|20260302|E3C05001|7289973840|0.00000|2
000000007289976230|1815|7290.000|20260302|E3C03001|7289976230|0.00000|2
000000007289987030|1815|11440.000|20260302|E3C05001|7289987030|0.00000|2
000000007297101330|1815|75000.000|20260302|E2C15008|7297101330|0.00000|2
000000007297101940|1815|13500.000|20260302|E2C15008|7297101940|0.00000|2
000000007297138430|1815|3360.000|20260302|E3C05001|7297138430|0.00000|2
000000007297297330|1815|693.000|20260302|E3C10031|7297297330|0.00000|2
000000007297337440|1815|10200.000|20260302|E3C01001|7297337440|0.00000|2
000000007297433130|1815|181250.000|20260302|E3C09004|7297433130|0.00000|2
000000007297433170|1815|27500.000|20260302|E3C09004|7297433170|0.00000|2
000000007297434640|1815|3240.000|20260302|E3C02001|7297434640|0.00000|2
000000007297527130|1815|15360.000|20260302|E3C10014|68551710AA|0.00000|2
000000007297752030|1815|8640.000|20260302|E3C02001|7297752030|0.00000|2
000000007297798330|1815|4480.000|20260302|E3C02001|7297798330|0.00000|2
000000007297800530|1815|19600.000|20260302|E2C13004|7297800530|0.00000|2
000000007297800740|1815|6160.000|20260302|E2C13004|7297800740|0.00000|2
000000007298100130|1815|73920.000|20260302|E2C13011|7298100130|0.00000|2
000000007298100740|1815|12480.000|20260302|E2C13011|7298100740|0.00000|2
000000007298138230|1815|3328.000|20260302|E3C05001|7298138230|0.00000|2
000000007298251430|1815|3240.000|20260302|E3C12007|7298251430|0.00000|2
000000007298273430|1815|7560.000|20260302|E3C12007|7298273430|0.00000|2
000000007298273530|1815|9720.000|20260302|E3C12007|7298273530|0.00000|2
000000007298297230|1815|1430.000|20260302|E3C10028|7298297230|0.00000|2
000000007298306030|1815|320.000|20260302|E3C03001|13534439|0.00000|2
000000007298306070|1815|1280.000|20260302|E3C03001|7298306070|0.00000|2
000000007298334040|1815|1008.000|20260302|E3C02001|7298334040|0.00000|2
000000007298337340|1815|3840.000|20260302|E3C12008|7298337340|0.00000|2
000000007298364230|1815|1680.000|20260302|E3C04001|7298364230|0.00000|2
000000007298432930|1815|180000.000|20260302|E3C10011|13539009|0.00000|2
000000007298432970|1815|15750.000|20260302|E3C10011|7298432970|0.00000|2
000000007298433040|1815|13950.000|20260302|E3C10011|7298433040|0.00000|2
000000007298459340|1815|17640.000|20260302|E3C07001|7298459340|0.00000|2
000000007298491530|1815|6552.000|20260302|E3C03001|7298491530|0.00000|2
000000007298491630|1815|24000.000|20260302|E3C05001|7298491630|0.00000|2
000000007298522130|1815|7560.000|20260302|E3C12007|7298522130|0.00000|2
000000007298522230|1815|3240.000|20260302|E3C12007|7298522230|0.00000|2
000000007298522330|1815|3240.000|20260302|E3C12007|7298522330|0.00000|2
000000007298546030|1815|43200.000|20260302|E3C10029|7298546030|0.00000|2
000000007298566240|1815|5460.000|20260302|E3C04001|7298566240|0.00000|2
000000007298751330|1815|5964.000|20260302|E3C04001|7298751330|0.00000|2
000000007298800130|1815|22400.000|20260302|E2C13005|7298800130|0.00000|2
000000007298800340|1815|3360.000|20260302|E2C13005|7298800340|0.00000|2
000000000072773005|1815|50304.000|20260302|E3C02001|72773005|0.00000|2
000000007287539330|1815|2500.000|20260302|E3C05001|7287539330|0.00000|2
000000007289459930|1815|10800.000|20260302|E3C10035|7289459930|0.00000|2
000000007297101730|1815|750.000|20260302|E2C14001|7297101730|0.00000|2
000000007298100230|1815|576.000|20260302|E2C13011|7298100230|0.00000|2
000000007298905130|1815|1512.000|20260302|E3C07001|7298905130|0.00000|2
000000007298908540|1815|1512.000|20260302|E3C07001|7298908540|0.00000|2
000000007385106151|1815|2052.000|20260302|E3C09001|7385106151|0.00000|2
000000007385165751|1815|3672.000|20260302|E3C09001|7385165751|0.00000|2
000000000070471664|1815|40800.000|20260302|E1C11001|70471664|0.00000|2
000000000070475344|1815|42112.000|20260302|E1C11001|70475344|0.00000|2
000000000070479606|1815|50400.000|20260302|E1C11001|70479606|0.00000|2
000000000071295503|1815|40000.000|20260302|E1C11001|71295503|0.00000|2
000000000071734533|1815|560000.000|20260302|E1C11001|71734533|0.00000|2
000000000071734535|1815|136000.000|20260302|E1C11001|71734535|0.00000|2
000000000071741048|1815|2080.000|20260302|E1C11001|71741048|0.00000|2
000000000071741049|1815|1280.000|20260302|E1C11001|71741049|0.00000|2
000000000071742054|1815|1712.000|20260302|E1C11001|71742054|0.00000|2
000000000071832415|1815|11250.000|20260302|E1C11001|71832415|0.00000|2
000000000071836322|1815|3750.000|20260302|E1C11001|71836322|0.00000|2
000000000071850487|1815|55000.000|20260302|E1C11001|71850487|0.00000|2
000000000071851037|1815|3750.000|20260302|E1C11001|71851037|0.00000|2
000000000071859559|1815|520.000|20260302|E1C11001|71859559|0.00000|2
000000007047534430|1815|21000.000|20260302|E1C11001|7047534430|0.00000|2
000000007122412330|1815|16100.000|20260302|E1C11001|7122412330|0.00000|2
000000007123412330|1815|2600.000|20260302|E1C11001|7123412330|0.00000|2
000000007123501430|1815|50000.000|20260302|E1C11001|7123501430|0.00000|2
000000007123756430|1815|6160.000|20260302|E1C11001|7123756430|0.00000|2
000000007147880330|1815|54400.000|20260302|E1C11001|7147880330|0.00000|2
000000007158617440|1815|52000.000|20260302|E1C11001|7158617440|0.00000|2
000000007172179830|1815|12750.000|20260302|E1C11001|7172179830|0.00000|2
000000007172187730|1815|3750.000|20260302|E1C11001|7172187730|0.00000|2
000000007173453240|1815|492000.000|20260302|E1C11001|7173453240|0.00000|2
000000007173453440|1815|144000.000|20260302|E1C11001|7173453440|0.00000|2
000000007173553430|1815|17500.000|20260302|E1C11001|7173553430|0.00000|2
000000007174022330|1815|2500.000|20260302|E1C11001|7174022330|0.00000|2
000000007174272130|1815|65400.000|20260302|E1C11001|7174272130|0.00000|2
000000007183241430|1815|11250.000|20260302|E1C11001|7183241430|0.00000|2
000000007185955851|1815|560.000|20260302|E1C11001|7185955851|0.00000|2
000000007185956030|1815|640.000|20260302|E1C11001|7185956030|0.00000|2
000000007297009330|1815|1800.000|20260302|E3C07003|7297009330|0.00000|2
000000000072821060|1815|20880.000|20260302|E3C01002|72821060|0.00000|2
000000007282324340|1815|4200.000|20260302|E3C01002|7282324340|0.00000|2
000000007282344040|1815|6000.000|20260302|E3C01002|7282344040|0.00000|2
000000007282644340|1815|120000.000|20260302|E3C10020|7282644340|0.00000|2
000000007282656840|1815|2400.000|20260302|E3C01002|88988270|0.00000|2
000000007283074390|1815|6930.000|20260302|E3C01002|7283074390|0.00000|2
000000007283304290|1815|810.000|20260302|E3C01002|7283304290|0.00000|2
000000007283401660|1815|20592.000|20260302|E3C01002|7283401660|0.00000|2
000000007283454860|1815|1260.000|20260302|E3C01002|7283454860|0.00000|2
000000007283645470|1815|22308.000|20260302|E3C10003|68631415AA|0.00000|2
000000007283645740|1815|6160.000|20260302|E3C12012|19167919|0.00000|2
000000007283907630|1815|98931.000|20260302|E2C15003|15136073|0.00000|2
000000007286677930|1815|120000.000|20260302|E3C01002|13581063|0.00000|2
000000007287181240|1815|3740.000|20260302|E3C01002|7287181240|0.00000|2
000000007287837840|1815|65988.000|20260302|E3C10021|7287837840|0.00000|2
000000007289460230|1815|157680.000|20260302|E3C10035|7289460230|0.00000|2
000000007289729440|1815|11776.000|20260302|E2C14001|7289729440|0.00000|2
000000007297433240|1815|13750.000|20260302|E3C09004|68631413AA|0.00000|2
000000007172092530|1815|3440.000|20260302|F0101021|7172092530|0.00000|1
000000007172166130|1815|3440.000|20260302|F0101021|7172166130|0.00000|1
000000007172202230|1815|1720.000|20260302|F0101021|7172202230|0.00000|1
000000007173534930|1815|390.000|20260302|T2G03001|7173534930|0.00000|1
000000007173583430|1815|1170.000|20260302|T2G03001|7173583430|0.00000|1
000000007173668330|1815|390.000|20260302|T2G03001|7173668330|0.00000|1
000000007173668830|1815|195.000|20260302|T2G03001|7173668830|0.00000|1
000000007173696430|1815|585.000|20260302|T2G03001|7173696430|0.00000|1
000000000071584819|1815|4504.000|20260302|F0204061|71584819|0.00000|1
000000000071585385|1815|1200.000|20260302|G0105017|71585385|0.00000|1
000000000071837166|1815|2000.000|20260302|F0605001|71837166|0.00000|1
000000000071837436|1815|1200.000|20260302|F0511024|71837436|0.00000|1
000000007158907540|1815|288.000|20260302|F0511021|7158907540|0.00000|1
000000007183411040|1815|1000.000|20260302|F0204009|7183411040|0.00000|1
000000007183716640|1815|3000.000|20260302|F0605004|7183716640|0.00000|1
000000007183907490|1815|3080.000|20260302|F0605001|7183907490|0.00000|1
000000007186326030|1815|400.000|20260302|G0211001|7186326030|0.00000|1
S0071239235|1815|5000.000|20260302|F0101028|S0071239235|0.00000|1
S0071856128|1815|108.000|20260302|G0322001|S0071856128|0.00000|1
S0071856140|1815|240.000|20260302|G0422005|S0071856140|0.00000|1
S7157622030|1815|5000.000|20260302|G0105017|S7157622030|0.00000|1
000000007187191540|1815|1192.000|20260302|F0604052|7187191540|0.00000|1
S0071576620|1815|5000.000|20260302|F0101028|S0071576620|0.00000|1
S0071832510|1815|2000.000|20260302|F0411008|S0071832510|0.00000|1
000000000071585980|1815|4200.000|20260302|F0605017|71585980|0.00000|1
000000007278114030|1815|150.000|20260309|E3C09002|7278114030|0.00000|2
000000007278114230|1815|300.000|20260309|E3C09002|7278114230|0.00000|2
000000007298006130|1815|3150.000|20260309|E3C09002|7298006130|0.00000|2
000000007298006230|1815|900.000|20260309|E3C09002|7298006230|0.00000|2
000000007298007130|1815|6000.000|20260309|E3C09002|7298007130|0.00000|2
000000007298075530|1815|150.000|20260309|E3C09002|7298075530|0.00000|2
000000007298076830|1815|450.000|20260309|E3C09002|7298076830|0.00000|2
000000007298510030|1815|600.000|20260309|E3C09002|7298510030|0.00000|2
000000007298568730|1815|450.000|20260309|E3C09002|7298568730|0.00000|2
000000007298577540|1815|1200.000|20260309|E3C09002|7298577540|0.00000|2
000000007298577640|1815|1500.000|20260309|E3C09002|7298577640|0.00000|2
000000007298578340|1815|150.000|20260309|E3C09002|7298578340|0.00000|2
000000007298578440|1815|150.000|20260309|E3C09002|7298578440|0.00000|2
000000007298579240|1815|1200.000|20260309|E3C09002|7298579240|0.00000|2
000000007298710530|1815|450.000|20260309|E3C09002|7298710530|0.00000|2
000000007298749930|1815|600.000|20260309|E3C09002|7298749930|0.00000|2
000000007298750230|1815|900.000|20260309|E3C09002|7298750230|0.00000|2
000000007298813730|1815|450.000|20260309|E3C09002|7298813730|0.00000|2
000000007298868230|1815|900.000|20260309|E3C09002|7298868230|0.00000|2
000000007298956430|1815|900.000|20260309|E3C09002|7298956430|0.00000|2
000000007297484440|1815|1200.000|20260309|E2C13010|7297484440|0.00000|2
000000007277117130|1815|300.000|20260309|E3C07003|7277117130|0.00000|2
000000007277117230|1815|150.000|20260309|E3C07003|7277117230|0.00000|2
000000007277117630|1815|3000.000|20260309|E3C07003|7277117630|0.00000|2
000000007297008230|1815|450.000|20260309|E3C07003|7297008230|0.00000|2
000000007297009030|1815|300.000|20260309|E3C07003|7297009030|0.00000|2
000000007297009230|1815|1050.000|20260309|E3C07003|7297009230|0.00000|2
000000007297009530|1815|1200.000|20260309|E3C07003|7297009530|0.00000|2
000000007297513030|1815|600.000|20260309|E3C07003|7297513030|0.00000|2
000000007297514230|1815|1500.000|20260309|E3C07003|7297514230|0.00000|2
000000007297583740|1815|1050.000|20260309|E3C07003|7297583740|0.00000|2
000000007297583840|1815|1050.000|20260309|E3C07003|7297583840|0.00000|2
000000007297584640|1815|150.000|20260309|E3C07003|7297584640|0.00000|2
000000007297615830|1815|600.000|20260309|E3C07003|7297615830|0.00000|2
000000007297619330|1815|450.000|20260309|E3C07003|7297619330|0.00000|2
000000007297746630|1815|1050.000|20260309|E3C07003|7297746630|0.00000|2
000000007297746730|1815|900.000|20260309|E3C07003|7297746730|0.00000|2
000000007297747030|1815|300.000|20260309|E3C07003|7297747030|0.00000|2
000000007297810930|1815|300.000|20260309|E3C07003|7297810930|0.00000|2
000000007297811130|1815|450.000|20260309|E3C07003|7297811130|0.00000|2
000000007297870730|1815|600.000|20260309|E3C07003|7297870730|0.00000|2
000000007297871130|1815|1050.000|20260309|E3C07003|7297871130|0.00000|2
000000007297871230|1815|3150.000|20260309|E3C07003|7297871230|0.00000|2
000000007297871630|1815|1500.000|20260309|E3C07003|7297871630|0.00000|2
000000007297957930|1815|1050.000|20260309|E3C07003|7297957930|0.00000|2
000000000072831198|1815|2000.000|20260309|E3C01002|72831198|0.00000|2
000000000072837166|1815|3600.000|20260309|E3C01001|72837166|0.00000|2
000000000072851327|1815|1200.000|20260309|E3C03001|72851327|0.00000|2
000000000072851961|1815|96.000|20260309|E3C02001|72851961|0.00000|2
000000000072870738|1815|4000.000|20260309|E3C01002|72870738|0.00000|2
000000007222621440|1815|6000.000|20260309|E3C04001|7222621440|0.00000|2
000000007223782630|1815|2400.000|20260309|E3C03001|7223782630|0.00000|2
000000007282243230|1815|3000.000|20260309|E3C05001|19179142|0.00000|2
000000007282321430|1815|4800.000|20260309|E3C01001|7282321430|0.00000|2
000000007282388530|1815|4000.000|20260309|E3C01002|7282388530|0.00000|2
000000007282457830|1815|4800.000|20260309|E2C14001|7282457830|0.00000|2
000000007282554310|1815|4000.000|20260309|E3C01001|7282554310|0.00000|2
000000007282645360|1815|2400.000|20260309|E3C01002|89047072|0.00000|2
000000007282645690|1815|600.000|20260309|E3C01001|89047071|0.00000|2
000000007282656140|1815|4800.000|20260309|E3C01002|7282656140|0.00000|2
000000007282902230|1815|2000.000|20260309|E3C01002|89047353|0.00000|2
000000007282907280|1815|5000.000|20260309|E3C01002|89047490|0.00000|2
000000007283114840|1815|7200.000|20260309|E3C01001|7283114840|0.00000|2
000000007283457640|1815|3600.000|20260309|E2C14001|7283457640|0.00000|2
000000007283594630|1815|1000.000|20260309|E3C05001|7283594630|0.00000|2
000000007283638640|1815|12000.000|20260309|E3C01001|7283638640|0.00000|2
000000007283638740|1815|2000.000|20260309|E3C02001|7283638740|0.00000|2
000000007283638840|1815|3600.000|20260309|E3C01002|88988264|0.00000|2
000000007283716630|1815|4800.000|20260309|E3C01001|7283716630|0.00000|2
